76561198293006117,Dota 2,2642
76561198293006117,PLAYERUNKNOWN'S BATTLEGROUNDS,316
76561198293006117,Grand Theft Auto V,204
76561198293006117,Counter-Strike: Global Offensive,156
76561198293006117,Subnautica,21
76561198293006117,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,20.0
76561198293006117,World of Warships,18.1
76561198293006117,Dead by Daylight,15.3
76561198293006117,Sleeping Dogs: Definitive Edition,14.0
76561198293006117,Left 4 Dead 2,11.8
76561198293006117,Paladins,4.5
76561198293006117,Dota Underlords,3.5
76561198293006117,Garry's Mod,1.8
