76561198293007385,Dead by Daylight,553
76561198293007385,Soundpad,505
76561198293007385,Paladins,195
76561198293007385,PLAYERUNKNOWN'S BATTLEGROUNDS,142
76561198293007385,Black Desert,142
76561198293007385,Farm Together,118
76561198293007385,KurtzPel,89
76561198293007385,Riders of Icarus,64
76561198293007385,Dota 2,55
76561198293007385,Shadow of the Tomb Raider,54
76561198293007385,Rise of the Tomb Raider,41
76561198293007385,Shop Heroes,30
76561198293007385,The Forest,18.0
76561198293007385,Town of Salem,11.8
76561198293007385,Business Tour - Online Multiplayer Board Game,11.6
76561198293007385,Party Panic,10.8
76561198293007385,Battlerite Royale,9.4
76561198293007385,Counter-Strike: Global Offensive,9.2
76561198293007385,Human: Fall Flat,7.3
76561198293007385,Warframe,4.9
76561198293007385,Borderlands 2,3.7
76561198293007385,Never Split the Party,3.7
76561198293007385,Battlerite,1.4
76561198293007385,Left 4 Dead 2,1.4
76561198293007385,Pacify,1.1
76561198293007385,Blackwake,1.0
76561198293007385,Brawlhalla,0.6
76561198293007385,Friday the 13th: The Game,0.5
76561198293007385,Florensia,0.3
76561198293007385,BombTag,0.1
