76561198363011320,Counter-Strike: Global Offensive,389
76561198363011320,Paladins,71
76561198363011320,Creativerse,35
76561198363011320,Line of Sight,14.7
76561198363011320,Heavy Metal Machines,9.8
76561198363011320,Darwin Project,9.7
76561198363011320,Transformice,6.7
76561198363011320,Team Fortress 2,6.5
76561198363011320,SMITE,3.5
76561198363011320,Tiger Knight,2.0
76561198363011320,Tiger Knight: Empire War,1.6
76561198363011320,Block N Load,1.5
76561198363011320,Zula Europe,1.5
76561198363011320,Destiny 2,1.3
76561198363011320,Don't Starve Together,0.6
76561198363011320,They Can't Stop All Of Us,0.5
76561198363011320,Robocraft,0.5
76561198363011320,Splitgate: Arena Warfare,0.5
76561198363011320,Dota 2,0.5
76561198363011320,Tribes: Ascend,0.2
