76561198363008801,Dota Underlords,132
76561198363008801,Counter-Strike: Global Offensive,129
76561198363008801,Don't Starve Together,57
76561198363008801,Dota 2,38
76561198363008801,Far Cry 4,34
76561198363008801,Left 4 Dead 2,29
76561198363008801,Wallpaper Engine,15.1
76561198363008801,PLAYERUNKNOWN'S BATTLEGROUNDS,13.1
76561198363008801,Don't Starve,10.4
76561198363008801,Raft,3.4
76561198363008801,Far Cry 5,1.4
76561198363008801,Human: Fall Flat,0.7
76561198363008801,Z1 Battle Royale,0.7
76561198363008801,Aim Hero,0.7
76561198363008801,H1Z1: Test Server,0.6
76561198363008801,Minecraft: Story Mode - A Telltale Games Series,0.1
