76561198363012974,Counter-Strike: Global Offensive,1303
76561198363012974,Shakes and Fidget,11.9
76561198363012974,Heroes & Generals,4.5
76561198363012974,Last Man Standing,3.6
76561198363012974,Trove,3.4
76561198363012974,Albion Online,3.2
76561198363012974,TrackMania Nations Forever,3.0
76561198363012974,Business Tour - Online Multiplayer Board Game,2.0
76561198363012974,Metin2,1.7
76561198363012974,Euro Truck Simulator,0.5
76561198363012974,BRAIN / OUT,0.4
76561198363012974,Dota 2,0.2
76561198363012974,Paladins,0.2
