76561198363012517,Counter-Strike: Global Offensive,211
76561198363012517,ARK: Survival Evolved,50
76561198363012517,Mount & Blade: Warband,21
76561198363012517,PLAYERUNKNOWN'S BATTLEGROUNDS,7.9
76561198363012517,Totally Accurate Battle Simulator,6.8
76561198363012517,Rocket League,6.0
76561198363012517,Besiege,4.7
76561198363012517,Mount & Blade: With Fire and Sword,4.4
76561198363012517,Euro Truck Simulator 2,3.4
76561198363012517,Heavy Metal Machines,1.7
76561198363012517,Stick Fight: The Game,0.9
76561198363012517,Team Fortress 2,0.3
76561198363012517,Rise of Liberty,0.1
