76561198293005955,Counter-Strike: Global Offensive,1285
76561198293005955,Rocket League,1159
76561198293005955,Tom Clancy's Rainbow Six Siege,145
76561198293005955,Clicker Heroes,77
76561198293005955,Ultimate Chicken Horse,66
76561198293005955,Grand Theft Auto V,60
76561198293005955,Paladins,40
76561198293005955,APB Reloaded,23
76561198293005955,Golf With Your Friends,21
76561198293005955,Team Fortress 2,21
76561198293005955,Brawlhalla,20
76561198293005955,TrackMania Nations Forever,17.1
76561198293005955,Left 4 Dead 2,15.1
76561198293005955,Ring of Elysium,15.0
76561198293005955,TrackMania United Forever,9.7
76561198293005955,Worm.is: The Game,8.9
76561198293005955,Portal 2,8.7
76561198293005955,S.K.I.L.L. - Special Force 2,6.7
76561198293005955,Just Cause 3,6.1
76561198293005955,Shakes and Fidget,4.4
76561198293005955,FlatOut 2,4.1
76561198293005955,Clustertruck,4.0
76561198293005955,Don't Starve Together,3.7
76561198293005955,Z1 Battle Royale,3.4
76561198293005955,Business Tour - Online Multiplayer Board Game,2.2
76561198293005955,Warframe,2.2
76561198293005955,Insurgency,2.1
76561198293005955,Cuisine Royale,1.8
76561198293005955,Need for Speed: Hot Pursuit,1.7
76561198293005955,The Witcher 2: Assassins of Kings Enhanced Edition,1.7
76561198293005955,Counter-Strike,1.3
76561198293005955,PAYDAY 2,1.2
76561198293005955,AdVenture Capitalist,1.1
76561198293005955,Unturned,1.1
76561198293005955,Creativerse,1.0
76561198293005955,Rust,0.9
76561198293005955,Car Mechanic Simulator 2015,0.8
76561198293005955,Terraria,0.8
76561198293005955,Robocraft,0.7
76561198293005955,Mass Effect 2,0.4
76561198293005955,Left 4 Dead,0.3
76561198293005955,Human: Fall Flat,0.3
76561198293005955,BLOCKADE 3D,0.1
76561198293005955,Crossout,0.1
