76561198363011659,Counter-Strike: Global Offensive,610
76561198363011659,Black Squad,24
76561198363011659,Paladins,5.5
76561198363011659,Left 4 Dead 2,5.2
76561198363011659,Blockstorm,4.1
76561198363011659,Outlast,3.4
76561198363011659,Portal 2,3.2
76561198363011659,CLASH,2.8
76561198363011659,Space Beret,2.7
76561198363011659,Spoiler Alert,2.4
76561198363011659,Gun Metal,2.3
76561198363011659,Sixtieth Kilometer,2.2
76561198363011659,Nightork Adventures - Beyond the Moons of Shadalee,2.2
76561198363011659,Half-Life 2,2.2
76561198363011659,Unturned,1.9
76561198363011659,Minion Masters,1.7
76561198363011659,CRACKHEAD,1.7
76561198363011659,Let's Draw,1.7
76561198363011659,Pixel Puzzles: UndeadZ,1.7
76561198363011659,Soldiers: Heroes of World War II,1.3
76561198363011659,Pixel Puzzles Ultimate,1.2
76561198363011659,Killing Floor,1.1
76561198363011659,Trove,1.0
76561198363011659,PRO EVOLUTION SOCCER 2017 TRIAL EDITION,0.9
76561198363011659,Cry of Fear,0.6
76561198363011659,Block N Load,0.5
76561198363011659,PAYDAY 2,0.5
76561198363011659,Team Fortress 2,0.3
76561198363011659,Worm.is: The Game,0.2
76561198363011659,Lost Moon,0.2
76561198363011659,Deceit,0.2
