76561198363009211,Tom Clancy's Rainbow Six Siege,336
76561198363009211,Counter-Strike: Global Offensive,66
76561198363009211,Sekiro¢â: Shadows Die Twice,59
76561198363009211,PLAYERUNKNOWN'S BATTLEGROUNDS,29
76561198363009211,Assassin's Creed IV Black Flag,18.6
76561198363009211,Garry's Mod,18.3
76561198363009211,Robocraft,18.3
76561198363009211,Unturned,10.3
76561198363009211,Warface,6.3
76561198363009211,Ravenfield,5.8
76561198363009211,Terraria,5.5
76561198363009211,Tank Force,4.1
76561198363009211,HITMAN¢â 2,2.8
76561198363009211,Ring of Elysium,0.5
76561198363009211,Sniper Fury,0.4
76561198363009211,Block N Load,0.2
76561198363009211,Fractured Space,0.1
76561198363009211,Fallout Shelter,0.1
