76561198293005472,The Binding of Isaac: Rebirth,378
76561198293005472,Enter the Gungeon,77
76561198293005472,Slay the Spire,55
76561198293005472,Warframe,52
76561198293005472,Clicker Heroes,50
76561198293005472,Plague Inc: Evolved,26
76561198293005472,TERA,15.4
76561198293005472,MechWarrior Online,10.9
76561198293005472,Wandersong,10.7
76561198293005472,WAKFU,7.7
76561198293005472,Magic Duels,7.5
76561198293005472,Bloons TD Battles,5.8
76561198293005472,Sonic Mania,2.2
76561198293005472,Yu-Gi-Oh! Duel Links,0.5
76561198293005472,Bit Heroes,0.1
