76561198293005533,Might & Magic: Heroes VI,116
76561198293005533,Assassin's Creed IV Black Flag,101
76561198293005533,The Witcher 2: Assassins of Kings Enhanced Edition,48
76561198293005533,The Witcher 3: Wild Hunt,40
76561198293005533,Tom Clancy's Splinter Cell Blacklist,33
76561198293005533,Assassin's Creed Rogue,29
76561198293005533,Tom Clancy's Splinter Cell: Conviction,14.6
76561198293005533,Deus Ex: Human Revolution - Director's Cut,6.4
76561198293005533,Watch_Dogs,4.3
76561198293005533,Assassin's Creed Unity,2.0
