76561198293006907,PLAYERUNKNOWN'S BATTLEGROUNDS,1082
76561198293006907,Z1 Battle Royale,320
76561198293006907,Dota 2,278
76561198293006907,Wallpaper Engine,40
76561198293006907,The Forest,38
76561198293006907,Risk of Rain 2,30
76561198293006907,Dota Underlords,12.0
76561198293006907,Human: Fall Flat,11.5
76561198293006907,Deceit,8.8
76561198293006907,Counter-Strike: Global Offensive,7.7
76561198293006907,Tom Clancy's The Division,4.0
76561198293006907,Witch It,2.4
76561198293006907,Pummel Party,1.9
76561198293006907,Yu-Gi-Oh! Duel Links,0.1
