76561198293007785,Dota 2,503
76561198293007785,Grand Theft Auto V,319
76561198293007785,For Honor,133
76561198293007785,Dota Underlords,85
76561198293007785,Tom Clancy's Rainbow Six Siege,81
76561198293007785,Total War: WARHAMMER II,71
76561198293007785,Counter-Strike: Global Offensive,56
76561198293007785,PLAYERUNKNOWN'S BATTLEGROUNDS,51
76561198293007785,Total War: THREE KINGDOMS,36
76561198293007785,Total War: WARHAMMER,20
76561198293007785,Sid Meier's Civilization V,20
76561198293007785,Warhammer: Vermintide 2,16.9
76561198293007785,No Man's Sky,16.8
76561198293007785,Hunt: Showdown,14.1
76561198293007785,Sid Meier's Civilization VI,13.1
76561198293007785,Divinity: Original Sin 2,11.0
76561198293007785,MORDHAU,7.8
76561198293007785,Path of Exile,6.1
76561198293007785,The Elder Scrolls Online,6.0
76561198293007785,Slay the Spire,5.4
76561198293007785,Wallpaper Engine,5.3
76561198293007785,Don't Starve Together,4.9
76561198293007785,Chinese Parents,4.0
76561198293007785,MONSTER HUNTER: WORLD,3.9
76561198293007785,Black Desert Online,3.9
76561198293007785,SMITE,3.5
76561198293007785,Stick Fight: The Game,3.3
76561198293007785,The Forest,3.1
76561198293007785,Euro Truck Simulator 2,3.0
76561198293007785,Terraria,2.8
76561198293007785,Rocket League,2.1
76561198293007785,Human: Fall Flat,1.8
76561198293007785,Garry's Mod,1.6
76561198293007785,Conqueror's Blade,1.4
76561198293007785,Warframe,1.3
76561198293007785,Black Squad,1.3
76561198293007785,PAYDAY 2,0.8
76561198293007785,Kenshi,0.7
76561198293007785,Realm Royale,0.6
76561198293007785,Team Fortress 2,0.6
76561198293007785,Titan Quest Anniversary Edition,0.6
76561198293007785,Hunt: Showdown (Test Server),0.3
76561198293007785,Dirty Bomb,0.1
