76561198363012770,Team Fortress 2,273
76561198363012770,Counter-Strike: Global Offensive,218
76561198363012770,Garry's Mod,96
76561198363012770,PAYDAY 2,33
76561198363012770,Move or Die,27
76561198363012770,Duck Game,9.4
76561198363012770,Paladins,5.2
76561198363012770,No More Room in Hell,4.3
76561198363012770,Stick Fight: The Game,3.2
76561198363012770,Fistful of Frags,2.7
76561198363012770,Unturned,2.7
76561198363012770,Brawlhalla,2.0
76561198363012770,Block N Load,1.7
76561198363012770,Crossout,1.2
76561198363012770,Ball 3D: Soccer Games,1.0
76561198363012770,Marvel Heroes Omega,0.8
76561198363012770,SMITE,0.7
76561198363012770,Black Squad,0.6
76561198363012770,Tanki Online,0.6
76561198363012770,We Were Here,0.5
76561198363012770,Dirty Bomb,0.5
76561198363012770,Deceit,0.5
76561198363012770,Heroes & Generals,0.4
76561198363012770,Marvel Puzzle Quest,0.4
76561198363012770,Line of Sight,0.4
76561198363012770,S.K.I.L.L. - Special Force 2,0.4
76561198363012770,Rogue Operatives,0.4
76561198363012770,Z1 Battle Royale,0.3
76561198363012770,BLOCKADE 3D,0.3
76561198363012770,Dota 2,0.3
76561198363012770,NosTale,0.3
76561198363012770,Tanki X,0.2
76561198363012770,Alien Swarm,0.2
76561198363012770,Darwin Project,0.2
76561198363012770,Sven Co-op,0.1
76561198363012770,A.V.A. Alliance of Valiant Arms¢â,0.1
76561198363012770,Strike.is: The Game,0.1
76561198363012770,Final Quest,0.1
