76561198363011678,Dota 2,991
76561198363011678,Counter-Strike: Global Offensive,120
76561198363011678,Warframe,85
76561198363011678,Terraria,40
76561198363011678,Paladins,35
76561198363011678,Digimon Masters Online,19.0
76561198363011678,Shadowverse,17.7
76561198363011678,Plague Inc: Evolved,16.7
76561198363011678,Bloons TD 6,9.1
76561198363011678,Robocraft,7.0
76561198363011678,Yu-Gi-Oh! Duel Links,6.2
76561198363011678,Unturned,4.4
76561198363011678,Trove,4.0
76561198363011678,Elsword,2.7
76561198363011678,VRChat,1.7
76561198363011678,Minion Masters,0.5
76561198363011678,Team Fortress 2,0.3
76561198363011678,KurtzPel,0.2
76561198363011678,Dota Underlords,0.2
76561198363011678,Bit Heroes,0.2
