76561198363009630,PLAYERUNKNOWN'S BATTLEGROUNDS,293
76561198363009630,Grand Theft Auto V,166
76561198363009630,Left 4 Dead 2,37
76561198363009630,Prototype,25
76561198363009630,ICEY,17.7
76561198363009630,Counter-Strike: Global Offensive,16.6
76561198363009630,Borderlands 2,9.3
76561198363009630,BioShock Infinite,8.8
76561198363009630,Resident Evil Revelations / Biohazard Revelations,8.1
76561198363009630,Warframe,8.0
76561198363009630,Killing Floor 2,7.6
76561198363009630,Plague Inc: Evolved,5.3
76561198363009630,Firewatch,4.8
76561198363009630,Lost Castle,3.8
76561198363009630,Ballistic Overkill,3.5
76561198363009630,Sins of a Solar Empire: Rebellion,3.2
76561198363009630,Left 4 Dead,3.1
76561198363009630,Tomb Raider,2.5
76561198363009630,Half-Life 2,2.5
76561198363009630,Fallout 4,2.4
76561198363009630,The Witcher 3: Wild Hunt,1.9
76561198363009630,Half-Life 2: Deathmatch,1.7
76561198363009630,DreadOut: Keepers of The Dark,1.4
76561198363009630,Rise of the Tomb Raider,1.2
76561198363009630,Half-Life 2: Lost Coast,1.1
76561198363009630,The Elder Scrolls V: Skyrim Special Edition,0.8
76561198363009630,Resident Evil 5 / Biohazard 5,0.8
76561198363009630,Home Behind,0.7
76561198363009630,PROTOTYPE 2,0.6
76561198363009630,Assassin's Creed IV Black Flag,0.5
76561198363009630,Resident Evil Revelations 2 / Biohazard Revelations 2,0.4
76561198363009630,DOOM,0.3
76561198363009630,Rebel Galaxy,0.2
76561198363009630,Half-Life 2: Episode One,0.2
76561198363009630,DreadOut,0.2
76561198363009630,Zasa - An AI Story,0.1
