76561198363014012,Counter-Strike: Global Offensive,406
76561198363014012,Garry's Mod,254
76561198363014012,Enter the Gungeon,227
76561198363014012,Terraria,168
76561198363014012,Paladins,123
76561198363014012,Team Fortress 2,92
76561198363014012,PAYDAY 2,71
76561198363014012,Brawlhalla,71
76561198363014012,Yu-Gi-Oh! Duel Links,69
76561198363014012,CreativeDestruction,30
76561198363014012,Fistful of Frags,30
76561198363014012,Blacklight: Retribution,24
76561198363014012,Borderlands 2,20
76561198363014012,No More Room in Hell,19.8
76561198363014012,BattleBlock Theater,19.8
76561198363014012,Dead by Daylight,18.3
76561198363014012,SCP: Secret Laboratory,17.5
76561198363014012,Don't Starve Together,17.1
76561198363014012,BlazBlue Centralfiction,16.1
76561198363014012,SpeedRunners,15.7
76561198363014012,Insurgency,15.6
76561198363014012,Castle Crashers,15.6
76561198363014012,Left 4 Dead 2,14.5
76561198363014012,Stick Fight: The Game,13.9
76561198363014012,Skullgirls,13.8
76561198363014012,Unturned,12.6
76561198363014012,Hotline Miami,8.9
76561198363014012,Blockstorm,8.5
76561198363014012,Cry of Fear,8.3
76561198363014012,Starbound,7.9
76561198363014012,Champions Online,7.8
76561198363014012,PAYDAY: The Heist,7.7
76561198363014012,Blade Symphony,6.8
76561198363014012,Hotline Miami 2: Wrong Number,6.5
76561198363014012,Spiral Knights,6.4
76561198363014012,ORION: Prelude,5.9
76561198363014012,Guns of Icarus Online,5.8
76561198363014012,Portal 2,5.8
76561198363014012,How to Survive,5.7
76561198363014012,Guns of Icarus Alliance,5.7
76561198363014012,Worms Revolution,4.3
76561198363014012,GUN,4.2
76561198363014012,Modern Combat Versus,4.1
76561198363014012,Rules Of Survival,4.0
76561198363014012,Realm of the Mad God,3.9
76561198363014012,Tabletop Simulator,3.6
76561198363014012,Sniper Fury,3.4
76561198363014012,Closers,2.9
76561198363014012,Hero Zero,2.8
76561198363014012,Tactical Intervention,2.5
76561198363014012,Counter-Strike,2.3
76561198363014012,The Witcher: Enhanced Edition,2.2
76561198363014012,Trove,2.1
76561198363014012,Resident Evil Revelations 2 / Biohazard Revelations 2,2.1
76561198363014012,Tricky Towers,2.1
76561198363014012,Of Guards And Thieves,2.0
76561198363014012,Gotham City Impostors: Free To Play,1.9
76561198363014012,MapleStory 2,1.9
76561198363014012,Magicka,1.8
76561198363014012,Reigns,1.7
76561198363014012,Super Crate Box,1.5
76561198363014012,Robocraft,1.5
76561198363014012,Zone4,1.3
76561198363014012,Doki Doki Literature Club,1.3
76561198363014012,Xeodrifter¢â,1.3
76561198363014012,Bloody Trapland,1.3
76561198363014012,Bot Vice,1.3
76561198363014012,Creativerse,1.3
76561198363014012,Blood and Bacon,1.2
76561198363014012,Counter-Strike Nexon: Studio,1.2
76561198363014012,Toribash,1.2
76561198363014012,Hotline Miami 2: Wrong Number Digital Comic,1.1
76561198363014012,Downwell,1.1
76561198363014012,Business Tour - Online Multiplayer Board Game,1.1
76561198363014012,APB Reloaded,1.0
76561198363014012,Simply Chess,1.0
76561198363014012,Rocketbirds: Hardboiled Chicken,1.0
76561198363014012,Confess My Love,0.9
76561198363014012,Block N Load,0.9
76561198363014012,Yet Another Zombie Defense,0.8
76561198363014012,SOS,0.8
76561198363014012,Fallen Earth,0.7
76561198363014012,Freddy Fazbear's Pizzeria Simulator,0.7
76561198363014012,Tribes: Ascend,0.7
76561198363014012,Warframe,0.7
76561198363014012,Codename CURE,0.6
76561198363014012,Dino D-Day,0.6
76561198363014012,Saints Row IV Inauguration Station,0.6
76561198363014012,Eldritch,0.6
76561198363014012,Counter-Strike: Condition Zero,0.6
76561198363014012,Refunct,0.5
76561198363014012,Transformice,0.5
76561198363014012,Superflight,0.5
76561198363014012,Never Split the Party,0.4
76561198363014012,Slap City,0.4
76561198363014012,Skullgirls ¡ÄEndless Beta¡Ä,0.4
76561198363014012,BlazBlue: Calamity Trigger,0.4
76561198363014012,Ring of Elysium,0.4
76561198363014012,Viscera Cleanup Detail: Santa's Rampage,0.4
76561198363014012,Friday the 13th: Killer Puzzle,0.4
76561198363014012,Dirty Bomb,0.3
76561198363014012,Brief Karate Foolish,0.3
76561198363014012,UNO,0.3
76561198363014012,Bastion,0.3
76561198363014012,Arma 2: DayZ Mod,0.3
76561198363014012,CS2D,0.3
76561198363014012,Skyhook,0.3
76561198363014012,Super Monday Night Combat,0.3
76561198363014012,Contagion,0.2
76561198363014012,Heroes & Generals,0.2
76561198363014012,Boring Man - Online Tactical Stickman Combat,0.2
76561198363014012,WARMODE,0.2
76561198363014012,Saints Row: The Third - Initiation Station,0.2
76561198363014012,Hacknet,0.2
76561198363014012,Hide and Seek,0.2
76561198363014012,Survarium,0.2
76561198363014012,Line of Sight,0.2
76561198363014012,WT2,0.2
76561198363014012,Anomaly Zone,0.2
76561198363014012,Blender,0.2
76561198363014012,Robin,0.2
76561198363014012,Tiger Knight,0.1
76561198363014012,Half-Life 2: Deathmatch,0.1
76561198363014012,BRINK,0.1
76561198363014012,BRAIN / OUT,0.1
76561198363014012,Infestation: The New Z,0.1
76561198363014012,Spooky's Jump Scare Mansion,0.1
76561198363014012,Archeblade,0.1
76561198363014012,Rumble Fighter: Unleashed,0.1
76561198363014012,Apotheon Arena,0.1
76561198363014012,Life is Strange¢â,0.1
76561198363014012,AdVenture Capitalist,0.1
