76561198363010789,Counter-Strike: Global Offensive,792
76561198363010789,Left 4 Dead 2,422
76561198363010789,The Witcher 3: Wild Hunt,170
76561198363010789,Divinity: Original Sin 2,141
76561198363010789,XCOM 2,86
76561198363010789,Dishonored 2,78
76561198363010789,Path of Exile,54
76561198363010789,Dishonored RHCP,32
76561198363010789,Quake Champions,29
76561198363010789,Dishonored¢ç: Death of the Outsider¢â ,14.2
76561198363010789,Dark Messiah of Might & Magic Single Player,13.9
76561198363010789,Half-Life 2,13.8
76561198363010789,Wolfenstein: The New Order,12.6
76561198363010789,The Dwarves,10.0
76561198363010789,Frostpunk,6.7
76561198363010789,The Elder Scrolls IV: Oblivion ,3.4
76561198363010789,Grim Dawn,3.2
76561198363010789,Warhammer: End Times - Vermintide,3.2
76561198363010789,One Troll Army,2.8
76561198363010789,Warhammer 40 000: Dawn of War - Soulstorm,2.5
76561198363010789,How to Survive 2,2.5
76561198363010789,Torchlight II,1.1
76561198363010789,Warhammer 40 000: Dawn of War II - Retribution,1.0
76561198363010789,Wallpaper Engine,0.9
76561198363010789,Prey,0.6
76561198363010789,Warhammer 40 000: Eternal Crusade,0.4
76561198363010789,Batman¢â: Arkham Knight,0.1
