76561198363012997,Grand Theft Auto V,423
76561198363012997,PAYDAY 2,152
76561198363012997,Fallout 4,125
76561198363012997,Streets of Rogue,121
76561198363012997,Left 4 Dead 2,96
76561198363012997,Tom Clancy's Rainbow Six Siege,82
76561198363012997,MONSTER HUNTER: WORLD,70
76561198363012997,Warframe,64
76561198363012997,Resident Evil 6 / Biohazard 6,57
76561198363012997,Tom Clancy's The Division,54
76561198363012997,Starbound,52
76561198363012997,The Witcher 3: Wild Hunt,44
76561198363012997,Tales of Berseria,39
76561198363012997,Danganronpa V3: Killing Harmony,30
76561198363012997,For Honor,25
76561198363012997,Hotline Miami 2: Wrong Number,23
76561198363012997,POSTAL 2,22
76561198363012997,Door Kickers: Action Squad,17.7
76561198363012997,‘‘€∞ﬁªÎÓ¸§°°¢¶ Antinomy of Common Flowers.,17.1
76561198363012997,Dead Rising 2: Off the Record,16.8
76561198363012997,Don't Starve Together,14.2
76561198363012997,Terraria,12.8
76561198363012997,Counter-Strike: Global Offensive,5.7
76561198363012997,Lobotomy Corporation,5.0
76561198363012997,Doki Doki Literature Club,1.9
76561198363012997,SCP: Secret Laboratory,1.4
76561198363012997,Dead by Daylight,1.1
76561198363012997,VRChat,1.0
76561198363012997,Unturned,0.7
76561198363012997,Changed,0.6
76561198363012997,WARMODE,0.4
76561198363012997,Borderlands 2,0.2
76561198363012997,Guild Quest,0.1
