76561198293005693,Grand Theft Auto V,382
76561198293005693,Rocket League,266
76561198293005693,Wallpaper Engine,213
76561198293005693,Garry's Mod,92
76561198293005693,The Evil Within 2,48
76561198293005693,Beat Saber,38
76561198293005693,Mortal Kombat X,35
76561198293005693,Z1 Battle Royale,24
76561198293005693,Rust,21
76561198293005693,Just Cause 3,19.9
76561198293005693,Deceit,17.3
76561198293005693,PLAYERUNKNOWN'S BATTLEGROUNDS,12.6
76561198293005693,Totally Accurate Battlegrounds,11.9
76561198293005693,Saints Row: The Third,10.3
76561198293005693,Reign Of Kings,9.5
76561198293005693,Undertale,8.8
76561198293005693,War Thunder,7.9
76561198293005693,Saints Row IV,7.4
76561198293005693,Pavlov VR,7.3
76561198293005693,Surgeon Simulator,7.1
76561198293005693,Paladins,6.8
76561198293005693,Portal 2,6.7
76561198293005693,Tom Clancy's Rainbow Six Siege,6.6
76561198293005693,Saints Row: Gat out of Hell,5.8
76561198293005693,Last Man Standing,5.8
76561198293005693,Call of Duty: Black Ops II - Multiplayer,5.5
76561198293005693,Papers  Please,5.4
76561198293005693,SCP: Secret Laboratory,4.7
76561198293005693,Goat Simulator,4.3
76561198293005693,Team Fortress 2,4.0
76561198293005693,The Elder Scrolls V: Skyrim,3.7
76561198293005693,Realm Royale,3.6
76561198293005693,Kingspray Graffiti,3.3
76561198293005693,FIVE NIGHTS AT FREDDY'S: HELP WANTED,2.9
76561198293005693,Call of Duty: Black Ops II - Zombies,2.6
76561198293005693,Who's Your Daddy,2.6
76561198293005693,Fallout Shelter,2.4
76561198293005693,Assassin's Creed Origins,1.9
76561198293005693,The Walking Dead,1.9
76561198293005693,Anno 1404: Venice,1.8
76561198293005693,Robocraft,1.7
76561198293005693,Poker Night at the Inventory,1.3
76561198293005693,Ampu-Tea,1.3
76561198293005693,I am Bread,1.2
76561198293005693,Strider,1.2
76561198293005693,Just Cause¢â 3: Multiplayer Mod,1.1
76561198293005693,Sam & Max 101: Culture Shock,0.8
76561198293005693,Unturned,0.7
76561198293005693,VRChat,0.6
76561198293005693,No More Room in Hell,0.6
76561198293005693,NVIDIA¢ç VR Funhouse,0.5
76561198293005693,Counter-Strike: Global Offensive,0.5
76561198293005693,Oh...Sir! The Insult Simulator,0.4
76561198293005693,Project CARS,0.4
76561198293005693,DmC Devil May Cry,0.4
76561198293005693,Outlast,0.4
76561198293005693,Umbrella Corps¢â / Biohazard Umbrella Corps¢â,0.4
76561198293005693,Garfield Kart,0.4
76561198293005693,Dark Deception,0.3
76561198293005693,Amnesia: A Machine for Pigs,0.3
76561198293005693,Ultimate Custom Night,0.3
76561198293005693,Long Live Santa!,0.2
76561198293005693,Killer is Dead,0.2
76561198293005693,Sakura Clicker,0.2
76561198293005693,Creativerse,0.2
76561198293005693,Freddy Fazbear's Pizzeria Simulator,0.2
76561198293005693,The Lab,0.2
76561198293005693,The Darkness II,0.2
76561198293005693,Papers  Please - The Short Film,0.2
76561198293005693,Cuisine Royale,0.2
76561198293005693,F1 2015,0.1
76561198293005693,Ultimate Desktop Character Engine,0.1
76561198293005693,Counter-Strike,0.1
