76561198363010062,Counter-Strike: Global Offensive,290
76561198363010062,Tom Clancy's Rainbow Six Siege,77
76561198363010062,PAYDAY 2,52
76561198363010062,Euro Truck Simulator 2,23
76561198363010062,Portal 2,7.1
76561198363010062,Dead by Daylight,6.2
76561198363010062,Destiny 2,2.8
76561198363010062,Valakas Story,2.7
76561198363010062,Mirror's Edge,2.3
76561198363010062,Warframe,1.9
76561198363010062,Friday the 13th: The Game,1.8
76561198363010062,Dota 2,1.8
76561198363010062,VRChat,1.3
76561198363010062,Fallout Shelter,0.2
