76561198363009422,PLAYERUNKNOWN'S BATTLEGROUNDS,314
76561198363009422,Tom Clancy's Rainbow Six Siege,131
76561198363009422,Dota 2,108
76561198363009422,Z1 Battle Royale,41
76561198363009422,Stardew Valley,39
76561198363009422,Borderlands 2,31
76561198363009422,My Time At Portia,30
76561198363009422,Subnautica,27
76561198363009422,Wallpaper Engine,25
76561198363009422,Assassin's Creed II,22
76561198363009422,Dead Cells,21
76561198363009422,The Long Dark,14.0
76561198363009422,Warhammer: Vermintide 2,10.3
76561198363009422,Dota Underlords,7.8
76561198363009422,Dying Light,4.8
76561198363009422,No Man's Sky,4.2
76561198363009422,Human: Fall Flat,3.9
76561198363009422, Sands of Salzaar,3.5
76561198363009422,Hobo: Tough Life,3.3
76561198363009422,Assassin's Creed IV Black Flag,2.3
76561198363009422,Battlerite,1.9
76561198363009422,Gang Beasts,1.0
76561198363009422,Zombie Army Trilogy,0.7
76561198363009422,Ring of Elysium,0.5
