76561198293005806,Counter-Strike: Global Offensive,404
76561198293005806,Unturned,274
76561198293005806,Everlasting Summer,33
76561198293005806,PAYDAY 2,27
76561198293005806,Garry's Mod,27
76561198293005806,Dota 2,17.2
76561198293005806,Rust,14.2
76561198293005806,DayZ,5.9
76561198293005806,Tabletop Simulator,5.1
76561198293005806,World of Tanks Blitz,4.1
76561198293005806,PLAYERUNKNOWN'S BATTLEGROUNDS,2.9
76561198293005806,Team Fortress 2,1.5
76561198293005806,Goat Simulator,1.5
76561198293005806,Magicka 2,1.0
76561198293005806,Totally Accurate Battlegrounds,0.5
76561198293005806,World of Guns: Gun Disassembly,0.3
